v1,v2
205,566
205,893
205,783
205,699
205,769
205,324
205,154
205,452
205,970
205,627
205,115
205,981
461,1020
461,588
461,60
461,949
461,1021
461,247
461,35
461,859
461,642
461,732
461,131
461,297
461,99
461,638
461,83
461,184
461,613
461,1041
461,996
461,866
461,502
461,63
461,66
461,653
461,720
461,162
461,645
461,480
461,3
461,641
461,407
461,835
461,469
461,202
379,27
379,876
379,478
379,256
379,230
379,527
379,774
379,1015
379,601
379,145
379,39
379,552
379,815
379,745
379,684
379,646
379,465
379,988
379,332
379,68
379,772
379,38
379,914
379,690
379,124
379,777
379,449
379,250
379,474
379,841
913,730
913,850
913,972
913,181
913,520
913,380
913,434
913,761
913,312
913,70
913,369
913,506
913,985
913,1054
913,941
913,849
913,263
913,177
913,804
913,226
913,779
913,78
913,274
913,51
913,535
913,946
913,185
913,836
913,79
258,782
258,443
258,918
258,84
258,648
258,1022
258,822
258,733
258,151
258,41
258,677
258,764
258,149
258,736
258,1016
258,523
258,1004
258,704
258,868
258,604
258,408
258,91
258,252
258,212
258,42
258,536
258,92
258,362
258,20
258,412
258,175
258,300
258,524
258,36
258,795
258,915
258,781
258,879
258,110
258,816
258,248
548,765
548,661
548,989
548,1035
548,696
548,225
548,952
548,519
548,432
548,203
548,192
548,910
548,998
548,838
548,1
548,160
548,291
548,223
548,428
548,576
548,351
548,844
548,870
548,746
548,194
548,298
548,563
548,438
548,1017
548,811
548,361
548,911
548,182
548,539
548,394
548,678
795,782
795,443
795,84
795,648
795,1022
795,822
795,151
795,41
795,677
795,184
795,764
795,149
795,736
795,1016
795,523
795,1004
795,704
795,868
795,604
795,408
795,91
795,651
795,252
795,212
795,42
795,536
795,362
795,20
795,412
795,175
795,85
795,300
795,524
795,36
795,258
795,915
795,781
795,879
795,110
795,825
795,816
795,248
915,782
915,443
915,918
915,84
915,648
915,1022
915,822
915,733
915,41
915,677
915,764
915,149
915,736
915,1016
915,523
915,1004
915,704
915,868
915,604
915,408
915,91
915,252
915,212
915,42
915,536
915,92
915,362
915,20
915,412
915,175
915,300
915,524
915,36
915,258
915,795
915,248
264,89
264,233
264,209
264,737
264,585
264,386
264,466
264,472
264,512
264,773
264,446
264,792
264,724
264,364
264,643
264,96
264,95
264,1008
264,1043
264,130
264,336
264,706
264,426
264,649
264,945
264,136
264,144
264,309
264,1019
264,464
264,515
264,968
956,743
956,929
956,1034
956,995
956,454
956,261
956,960
956,1000
956,532
956,390
956,540
956,473
956,573
956,709
956,354
956,43
956,977
956,670
956,511
956,11
956,558
956,537
956,439
956,713
956,343
956,619
956,993
956,818
956,587
956,299
956,191
956,121
956,991
956,440
956,819
956,839
3,1020
3,1033
3,740
3,217
3,287
3,655
3,421
3,60
3,827
3,622
3,52
3,247
3,618
3,962
3,628
3,476
3,592
3,1042
3,131
3,297
3,265
3,631
3,404
3,729
3,686
3,530
3,359
3,99
3,940
3,1038
3,6
3,1005
3,1041
3,335
3,127
3,789
3,437
3,866
3,522
3,502
3,565
3,900
3,653
3,427
3,635
3,762
3,471
3,461
3,469
3,553
185,730
185,919
185,972
185,520
185,380
185,434
185,312
185,70
185,369
185,506
185,985
185,801
185,1054
185,849
185,263
185,177
185,804
185,226
185,779
185,78
185,274
185,51
185,321
185,535
185,946
185,508
185,913
185,836
185,79
753,586
753,215
753,76
753,871
753,71
753,322
753,933
753,489
753,495
753,666
753,456
753,831
753,872
753,614
753,314
753,593
753,861
753,372
753,320
753,668
753,986
753,213
753,889
753,435
753,441
753,384
753,596
753,1029
753,152
753,547
753,851
753,113
753,141
753,898
753,533
753,140
753,674
231,330
231,963
231,158
231,927
231,853
231,420
231,262
231,595
231,543
231,610
231,116
231,413
231,418
231,884
231,189
231,496
231,118
231,828
231,890
231,771
231,725
231,429
231,767
231,163
231,21
231,992
231,187
231,385
231,664
231,509
37,12
37,216
37,912
37,909
37,268
37,882
37,504
37,1059
37,190
37,551
37,204
37,360
37,921
37,419
37,47
37,391
37,321
37,671
37,609
37,193
37,285
37,975
37,425
37,8
37,289
37,965
37,229
37,906
37,905
1017,765
1017,661
1017,989
1017,1035
1017,696
1017,225
1017,863
1017,952
1017,432
1017,203
1017,192
1017,910
1017,998
1017,838
1017,1
1017,160
1017,291
1017,852
1017,428
1017,576
1017,351
1017,844
1017,870
1017,559
1017,746
1017,298
1017,257
1017,563
1017,133
1017,438
1017,1023
1017,548
1017,824
1017,236
1017,811
1017,361
1017,911
1017,182
1017,539
1017,394
1017,678
965,12
965,216
965,817
965,403
965,554
965,912
965,268
965,882
965,77
965,951
965,1059
965,190
965,810
965,551
965,251
965,234
965,204
965,360
965,391
965,671
965,609
965,387
965,193
965,285
965,975
965,244
965,425
965,8
965,289
965,584
965,579
965,37
965,229
965,982
965,906
702,209
702,105
702,737
702,32
702,908
702,126
702,967
702,59
702,958
702,81
702,802
702,486
702,656
702,724
702,364
702,643
702,336
702,706
702,426
702,109
702,173
702,23
702,513
702,854
702,497
702,1019
702,602
702,30
702,738
702,654
702,797
702,968
702,168
702,448
641,1020
641,105
641,588
641,727
641,247
641,807
641,994
641,908
641,35
641,859
641,417
641,642
641,245
641,732
641,139
641,131
641,997
641,297
641,834
641,81
641,735
641,612
641,728
641,99
641,486
641,525
641,613
641,127
641,866
641,436
641,295
641,695
641,179
641,63
641,66
641,331
641,854
641,311
641,479
641,645
641,987
641,461
641,407
641,1027
641,304
641,469
641,202
641,448
229,12
229,216
229,912
229,909
229,268
229,882
229,504
229,1059
229,190
229,551
229,234
229,204
229,360
229,921
229,47
229,391
229,671
229,609
229,193
229,285
229,975
229,425
229,8
229,289
229,579
229,37
229,965
229,906
229,905
352,316
352,7
352,388
352,826
352,574
352,57
352,317
352,698
352,925
352,1049
352,329
352,749
352,414
352,886
352,759
352,227
352,1036
352,494
352,240
352,957
352,936
352,803
352,174
352,301
352,363
352,1007
352,575
352,865
352,243
352,688
352,703
352,1052
352,514
352,758
352,569
980,999
980,883
980,117
980,574
980,633
980,393
980,1030
980,721
980,111
980,357
980,749
980,886
980,682
980,498
980,10
980,699
980,198
980,396
980,675
980,590
980,936
980,368
980,253
980,200
980,143
980,640
980,2
980,475
980,460
980,922
980,1060
980,1055
168,433
168,737
168,32
168,967
168,59
168,834
168,958
168,81
168,656
168,364
168,643
168,840
168,95
168,55
168,15
168,947
168,426
168,109
168,173
168,23
168,513
168,136
168,854
168,464
168,602
168,30
168,738
168,654
168,702
168,448
596,586
596,22
596,215
596,114
596,76
596,871
596,71
596,933
596,489
596,495
596,666
596,456
596,872
596,659
596,614
596,314
596,593
596,861
596,372
596,255
596,320
596,668
596,207
596,986
596,213
596,219
596,889
596,435
596,441
596,0
596,705
596,129
596,753
596,152
596,40
596,598
596,639
596,851
596,141
596,560
596,687
596,533
596,108
596,132
596,140
824,765
824,813
824,366
824,696
824,225
824,242
824,952
824,420
824,262
824,203
824,595
824,998
824,610
824,418
824,428
824,93
824,844
824,870
824,746
824,374
824,812
824,983
824,563
824,133
824,438
824,771
824,429
824,197
824,400
824,19
824,385
824,1023
824,1017
824,894
824,236
824,509
824,394
824,186
836,730
836,919
836,972
836,181
836,520
836,380
836,434
836,312
836,70
836,369
836,506
836,985
836,801
836,1054
836,941
836,849
836,263
836,177
836,804
836,226
836,779
836,78
836,877
836,274
836,51
836,321
836,535
836,946
836,913
836,185
836,79
959,61
959,723
959,1012
959,123
959,271
959,847
959,785
959,800
959,378
959,701
959,930
959,29
959,855
959,710
959,961
959,62
959,796
959,416
959,896
959,763
959,603
959,568
959,267
959,349
959,80
959,691
959,928
959,561
959,107
1058,723
1058,1012
1058,123
1058,722
1058,847
1058,280
1058,378
1058,673
1058,210
1058,104
1058,855
1058,275
1058,710
1058,961
1058,62
1058,796
1058,17
1058,201
1058,556
1058,50
1058,603
1058,516
1058,751
1058,650
1058,805
1058,224
1058,349
1058,288
1058,934
1058,691
1058,928
1058,561
1058,567
1058,1045
894,330
894,963
894,765
894,813
894,366
894,242
894,420
894,262
894,595
894,910
894,998
894,610
894,116
894,413
894,418
894,189
894,118
894,428
894,93
894,844
894,746
894,374
894,812
894,771
894,429
894,767
894,197
894,400
894,992
894,187
894,19
894,385
894,824
894,236
894,509
894,911
440,528
440,410
440,743
440,632
440,929
440,784
440,294
440,454
440,261
440,960
440,757
440,473
440,534
440,709
440,354
440,969
440,188
440,954
440,670
440,511
440,538
440,663
440,358
440,11
440,558
440,537
440,439
440,713
440,343
440,180
440,619
440,993
440,818
440,587
440,87
440,299
440,191
440,669
440,926
440,1048
440,121
440,938
440,308
440,956
440,819
690,27
690,876
690,478
690,256
690,230
690,527
690,774
690,1015
690,601
690,145
690,39
690,552
690,625
690,815
690,745
690,684
690,646
690,465
690,988
690,332
690,68
690,772
690,38
690,914
690,379
690,124
690,777
690,449
690,69
690,342
690,250
690,286
690,474
690,487
690,775
690,786
690,841
690,206
650,1012
650,123
650,722
650,271
650,847
650,785
650,280
650,378
650,930
650,29
650,673
650,210
650,855
650,710
650,62
650,796
650,896
650,17
650,201
650,763
650,50
650,603
650,568
650,491
650,516
650,341
650,1058
650,805
650,224
650,288
650,691
650,928
650,561
650,107
650,1045
407,1020
407,588
407,727
407,949
407,1021
407,247
407,994
407,35
407,859
407,417
407,642
407,245
407,732
407,139
407,131
407,997
407,297
407,612
407,99
407,638
407,83
407,525
407,184
407,183
407,613
407,644
407,523
407,866
407,436
407,695
407,179
407,63
407,66
407,331
407,311
407,162
407,479
407,85
407,987
407,461
407,641
407,1027
407,469
407,202
835,60
835,949
835,827
835,1021
835,247
835,680
835,628
835,592
835,1042
835,131
835,265
835,631
835,686
835,99
835,940
835,638
835,83
835,184
835,1005
835,1041
835,996
835,651
835,866
835,318
835,502
835,653
835,720
835,524
835,461
236,765
236,661
236,813
236,1035
236,366
236,696
236,225
236,242
236,952
236,420
236,262
236,203
236,910
236,998
236,160
236,610
236,418
236,291
236,428
236,576
236,93
236,844
236,870
236,746
236,812
236,563
236,771
236,429
236,197
236,400
236,992
236,385
236,1017
236,824
236,894
236,911
236,394
124,27
124,876
124,478
124,256
124,230
124,527
124,774
124,1015
124,601
124,145
124,39
124,552
124,625
124,815
124,745
124,684
124,646
124,465
124,988
124,332
124,68
124,772
124,38
124,914
124,379
124,690
124,777
124,449
124,69
124,342
124,250
124,286
124,474
124,487
124,775
124,786
124,841
124,206
811,765
811,661
811,989
811,1035
811,696
811,225
811,863
811,952
811,519
811,432
811,203
811,192
811,998
811,838
811,1
811,160
811,291
811,852
811,223
811,576
811,351
811,844
811,870
811,559
811,194
811,298
811,983
811,257
811,563
811,133
811,438
811,1023
811,548
811,1017
811,361
811,182
811,539
811,394
811,678
811,186
717,76
717,322
717,489
717,495
717,831
717,320
717,986
717,213
717,889
717,435
717,384
717,920
717,319
717,973
717,1029
717,152
717,521
717,547
717,679
717,637
717,164
717,873
717,636
717,113
717,898
717,365
717,132
717,307
717,674
982,817
982,403
982,554
982,94
982,399
982,268
982,882
982,158
982,381
982,951
982,510
982,505
982,46
982,810
982,251
982,234
982,884
982,828
982,878
982,799
982,391
982,671
982,609
982,387
982,193
982,244
982,725
982,163
982,289
982,937
982,72
982,584
982,697
982,707
982,579
982,664
982,965
982,594
805,723
805,1012
805,123
805,482
805,722
805,847
805,280
805,378
805,701
805,930
805,29
805,673
805,210
805,104
805,855
805,710
805,961
805,62
805,796
805,896
805,17
805,201
805,50
805,603
805,568
805,491
805,516
805,751
805,341
805,1058
805,650
805,224
805,611
805,349
805,288
805,934
805,691
805,928
805,561
805,567
805,107
805,787
805,1045
858,347
858,100
858,157
858,542
858,683
858,156
858,665
858,401
858,269
858,1003
858,599
858,630
858,571
858,718
858,742
858,903
858,647
858,942
858,570
858,382
858,700
858,9
858,748
858,90
858,290
858,34
858,791
858,857
858,1011
858,768
858,445
858,776
858,885
858,755
858,377
858,766
858,907
858,681
858,935
858,580
858,589
858,214
858,712
509,330
509,963
509,813
509,366
509,242
509,420
509,262
509,595
509,610
509,153
509,116
509,413
509,418
509,189
509,496
509,118
509,93
509,374
509,812
509,983
509,771
509,429
509,767
509,197
509,21
509,400
509,992
509,187
509,845
509,19
509,385
509,231
509,824
509,894
509,186
238,814
238,875
238,577
238,615
238,780
238,74
238,294
238,171
238,750
238,246
238,757
238,473
238,281
238,270
238,284
238,459
238,328
238,931
238,558
238,562
238,165
238,591
238,490
238,375
238,897
238,327
238,102
238,457
238,150
819,743
819,615
819,784
819,1034
819,995
819,454
819,750
819,532
819,390
819,540
819,573
819,709
819,544
819,969
819,43
819,977
819,931
819,558
819,165
819,439
819,343
819,490
819,993
819,818
819,587
819,191
819,991
819,956
819,440
150,528
150,344
150,814
150,410
150,875
150,577
150,98
150,632
150,615
150,780
150,929
150,74
150,784
150,294
150,333
150,171
150,750
150,246
150,757
150,473
150,534
150,326
150,711
150,544
150,270
150,354
150,969
150,284
150,459
150,188
150,5
150,328
150,663
150,358
150,931
150,558
150,562
150,165
150,591
150,451
150,490
150,375
150,897
150,582
150,103
150,327
150,87
150,926
150,102
150,196
150,457
150,938
150,238
777,27
777,876
777,478
777,256
777,230
777,527
777,774
777,1015
777,601
777,145
777,39
777,552
777,411
777,625
777,815
777,745
777,684
777,646
777,465
777,988
777,332
777,68
777,526
777,772
777,409
777,38
777,914
777,379
777,690
777,124
777,449
777,69
777,342
777,250
777,286
777,474
777,487
777,775
777,786
777,841
777,206
640,880
640,1040
640,155
640,296
640,254
640,25
640,883
640,117
640,574
640,633
640,867
640,111
640,357
640,749
640,886
640,1037
640,682
640,498
640,893
640,10
640,699
640,769
640,675
640,957
640,253
640,452
640,200
640,803
640,143
640,980
640,2
640,970
640,475
640,460
640,1055
640,981
224,723
224,123
224,722
224,280
224,378
224,673
224,210
224,104
224,275
224,710
224,961
224,62
224,796
224,17
224,201
224,50
224,603
224,516
224,751
224,341
224,1058
224,650
224,805
224,349
224,288
224,934
224,691
224,928
224,561
224,567
224,787
224,1045
2,999
2,25
2,883
2,117
2,574
2,633
2,964
2,393
2,1030
2,721
2,111
2,357
2,749
2,682
2,128
2,498
2,10
2,699
2,198
2,769
2,396
2,675
2,235
2,590
2,936
2,368
2,253
2,200
2,143
2,980
2,640
2,970
2,475
2,460
2,922
2,1060
2,1055
2,1044
652,500
652,850
652,972
652,181
652,761
652,381
652,869
652,806
652,739
652,505
652,97
652,46
652,941
652,153
652,423
652,58
652,804
652,888
652,134
652,846
652,779
652,78
652,799
652,731
652,877
652,419
652,975
652,946
652,21
652,845
652,842
652,138
652,594
652,1026
1027,727
1027,949
1027,859
1027,417
1027,642
1027,245
1027,732
1027,822
1027,157
1027,997
1027,612
1027,83
1027,525
1027,184
1027,183
1027,613
1027,644
1027,1016
1027,523
1027,252
1027,695
1027,179
1027,742
1027,331
1027,311
1027,162
1027,85
1027,987
1027,641
1027,407
1027,781
1027,879
1027,304
1027,110
1027,202
1027,825
1027,816
1027,1011
1027,248
79,730
79,972
79,181
79,520
79,380
79,434
79,761
79,312
79,70
79,369
79,985
79,1054
79,941
79,849
79,263
79,177
79,804
79,226
79,888
79,779
79,78
79,877
79,274
79,51
79,321
79,535
79,946
79,913
79,185
79,836
611,123
611,482
611,280
611,701
611,930
611,673
611,210
611,104
611,414
611,759
611,710
611,62
611,796
611,416
611,896
611,17
611,568
611,491
611,751
611,341
611,803
611,805
611,349
611,934
611,928
611,561
611,567
611,575
611,787
970,1053
970,880
970,1040
970,155
970,1050
970,296
970,254
970,25
970,883
970,117
970,574
970,633
970,867
970,1046
970,1030
970,749
970,414
970,415
970,759
970,1037
970,211
970,566
970,893
970,699
970,198
970,769
970,675
970,235
970,590
970,324
970,154
970,452
970,200
970,803
970,143
970,205
970,640
970,2
970,475
970,460
970,627
970,115
970,922
970,981
970,1044
174,1056
174,316
174,7
174,826
174,482
174,57
174,823
174,698
174,345
174,925
174,1049
174,414
174,886
174,759
174,1036
174,282
174,240
174,549
174,241
174,239
174,398
174,957
174,803
174,352
174,301
174,363
174,1007
174,575
174,389
174,453
174,865
174,688
174,703
174,1052
174,302
174,514
174,672
920,76
920,871
920,322
920,489
920,456
920,831
920,320
920,986
920,213
920,889
920,384
920,717
920,319
920,973
920,1029
920,152
920,521
920,547
920,679
920,637
920,164
920,873
920,636
920,113
920,898
920,365
920,132
920,307
920,674
449,27
449,876
449,478
449,256
449,230
449,527
449,774
449,1015
449,601
449,145
449,39
449,552
449,625
449,815
449,745
449,684
449,646
449,465
449,988
449,332
449,68
449,772
449,38
449,914
449,379
449,690
449,124
449,777
449,69
449,342
449,250
449,286
449,474
449,487
449,775
449,786
449,841
449,206
301,316
301,7
301,388
301,826
301,574
301,57
301,317
301,698
301,925
301,1049
301,329
301,749
301,414
301,886
301,759
301,227
301,1036
301,494
301,240
301,957
301,936
301,803
301,352
301,174
301,363
301,1007
301,865
301,243
301,688
301,703
301,1052
301,514
301,758
301,569
361,661
361,989
361,1035
361,696
361,225
361,863
361,519
361,432
361,203
361,192
361,838
361,1
361,160
361,291
361,852
361,223
361,351
361,870
361,559
361,194
361,298
361,983
361,257
361,563
361,133
361,438
361,1023
361,548
361,1017
361,811
361,182
361,539
361,678
319,76
319,322
319,489
319,495
319,831
319,320
319,986
319,213
319,889
319,435
319,384
319,717
319,920
319,973
319,1029
319,152
319,521
319,547
319,679
319,637
319,164
319,873
319,636
319,113
319,898
319,365
319,132
319,307
319,674
382,347
382,157
382,45
382,1047
382,353
382,468
382,658
382,406
382,899
382,742
382,647
382,135
382,447
382,856
382,14
382,858
382,90
382,503
382,303
382,56
382,715
382,791
382,101
382,657
382,1011
382,768
382,892
382,305
382,348
382,676
382,766
382,64
382,907
382,681
382,860
382,580
382,589
382,214
382,712
349,61
349,723
349,1012
349,123
349,482
349,271
349,847
349,785
349,800
349,280
349,378
349,701
349,930
349,673
349,210
349,104
349,855
349,710
349,961
349,62
349,796
349,416
349,896
349,17
349,763
349,603
349,568
349,491
349,751
349,341
349,267
349,959
349,1058
349,805
349,224
349,611
349,288
349,934
349,80
349,691
349,928
349,561
349,567
349,107
349,787
781,443
781,417
781,84
781,648
781,1022
781,822
781,733
781,157
781,151
781,41
781,677
781,183
781,149
781,1016
781,523
781,868
781,408
781,91
781,252
781,212
781,742
781,42
781,536
781,20
781,175
781,85
781,36
781,258
781,795
781,1027
781,879
781,110
781,825
781,816
781,1011
781,248
700,347
700,760
700,100
700,747
700,542
700,683
700,156
700,843
700,809
700,269
700,26
700,276
700,430
700,630
700,571
700,903
700,570
700,129
700,176
700,858
700,9
700,791
700,891
700,768
700,776
700,108
700,766
700,907
700,580
9,347
9,760
9,100
9,747
9,542
9,683
9,156
9,843
9,809
9,26
9,276
9,430
9,630
9,571
9,986
9,716
9,903
9,570
9,129
9,176
9,858
9,700
9,40
9,791
9,891
9,776
9,108
9,766
9,580
475,73
475,1050
475,999
475,944
475,501
475,883
475,117
475,633
475,306
475,964
475,393
475,1030
475,721
475,111
475,357
475,749
475,1018
475,682
475,128
475,498
475,893
475,10
475,783
475,699
475,198
475,769
475,396
475,675
475,235
475,590
475,368
475,253
475,200
475,143
475,980
475,640
475,2
475,970
475,460
475,627
475,115
475,922
475,1060
475,1055
475,1044
879,443
879,417
879,84
879,648
879,1022
879,822
879,733
879,157
879,151
879,41
879,677
879,183
879,149
879,1016
879,523
879,868
879,408
879,91
879,252
879,212
879,742
879,42
879,536
879,20
879,175
879,85
879,36
879,258
879,795
879,1027
879,781
879,110
879,825
879,816
879,1011
879,248
67,317
67,665
67,401
67,367
67,1049
67,329
67,227
67,599
67,240
67,228
67,718
67,647
67,936
67,942
67,748
67,290
67,623
67,923
67,34
67,356
67,106
67,857
67,948
67,445
67,75
67,901
67,885
67,392
67,755
67,1024
67,514
67,950
67,758
67,569
67,1001
220,971
220,431
220,166
220,1014
220,463
220,199
220,541
220,605
220,218
220,346
220,607
220,195
220,716
220,693
220,583
220,978
220,904
220,146
220,24
220,455
220,4
220,660
220,821
220,1009
220,170
220,939
220,862
220,752
220,626
220,932
911,765
911,661
911,813
911,1035
911,696
911,225
911,952
911,420
911,262
911,203
911,910
911,998
911,160
911,291
911,428
911,576
911,844
911,870
911,746
911,563
911,197
911,400
911,992
911,385
911,548
911,1017
911,894
911,236
911,394
304,727
304,807
304,859
304,417
304,245
304,139
304,997
304,45
304,81
304,735
304,353
304,612
304,436
304,295
304,179
304,406
304,899
304,173
304,331
304,311
304,479
304,14
304,641
304,1027
304,202
304,303
304,56
304,448
304,101
304,1011
304,892
973,76
973,871
973,322
973,489
973,456
973,831
973,320
973,986
973,213
973,889
973,384
973,717
973,920
973,319
973,1029
973,152
973,521
973,547
973,679
973,637
973,164
973,873
973,636
973,113
973,898
973,365
973,132
973,307
973,674
748,347
748,665
748,1047
748,401
748,367
748,411
748,599
748,718
748,647
748,942
748,856
748,526
748,409
748,858
748,67
748,90
748,290
748,623
748,923
748,34
748,356
748,791
748,857
748,657
748,75
748,901
748,885
748,755
748,1024
748,950
748,580
748,589
1029,215
1029,871
1029,322
1029,489
1029,456
1029,831
1029,320
1029,213
1029,889
1029,384
1029,753
1029,717
1029,920
1029,319
1029,973
1029,152
1029,521
1029,547
1029,679
1029,637
1029,164
1029,873
1029,636
1029,113
1029,898
1029,365
1029,132
1029,307
1029,674
460,880
460,1040
460,155
460,296
460,254
460,25
460,883
460,117
460,574
460,633
460,867
460,1030
460,111
460,357
460,749
460,886
460,759
460,1037
460,682
460,498
460,893
460,10
460,699
460,769
460,675
460,253
460,452
460,200
460,803
460,143
460,980
460,640
460,2
460,970
460,475
460,1060
460,1055
460,981
110,443
110,84
110,648
110,1022
110,822
110,157
110,151
110,41
110,149
110,868
110,408
110,91
110,252
110,212
110,742
110,42
110,536
110,20
110,85
110,36
110,258
110,795
110,1027
110,781
110,879
110,825
110,816
110,1011
110,248
469,1020
469,105
469,588
469,1031
469,949
469,1021
469,247
469,994
469,35
469,962
469,859
469,642
469,245
469,732
469,131
469,297
469,834
469,404
469,99
469,638
469,83
469,525
469,184
469,613
469,127
469,866
469,436
469,179
469,502
469,63
469,66
469,331
469,635
469,162
469,479
469,645
469,480
469,461
469,3
469,641
469,407
469,202
288,1012
288,123
288,722
288,847
288,280
288,378
288,29
288,673
288,210
288,104
288,855
288,710
288,62
288,796
288,17
288,201
288,50
288,603
288,516
288,751
288,341
288,1058
288,650
288,805
288,224
288,349
288,934
288,691
288,928
288,561
288,567
288,787
288,1045
934,123
934,482
934,280
934,701
934,930
934,673
934,210
934,104
934,414
934,759
934,710
934,62
934,796
934,416
934,896
934,17
934,50
934,568
934,491
934,516
934,751
934,341
934,1058
934,805
934,224
934,611
934,349
934,288
934,928
934,561
934,567
934,787
808,1056
808,823
808,924
808,698
808,161
808,345
808,292
808,629
808,689
808,269
808,1003
808,925
808,232
808,549
808,241
808,239
808,422
808,86
808,865
808,243
808,768
808,948
808,445
808,676
808,392
808,688
808,377
808,726
808,758
808,766
808,935
808,569
808,214
138,500
138,850
138,518
138,181
138,761
138,158
138,381
138,927
138,853
138,510
138,869
138,806
138,739
138,505
138,97
138,46
138,810
138,543
138,153
138,884
138,423
138,496
138,58
138,828
138,895
138,888
138,134
138,846
138,799
138,731
138,890
138,387
138,725
138,946
138,163
138,937
138,21
138,72
138,845
138,842
138,707
138,664
138,652
138,594
182,989
182,1035
182,696
182,225
182,863
182,519
182,432
182,203
182,192
182,838
182,1
182,160
182,291
182,852
182,223
182,351
182,870
182,559
182,194
182,298
182,983
182,257
182,563
182,133
182,438
182,1023
182,548
182,1017
182,811
182,361
182,539
182,678
182,186
152,586
152,22
152,215
152,114
152,76
152,871
152,71
152,933
152,489
152,495
152,666
152,456
152,831
152,872
152,659
152,614
152,314
152,593
152,861
152,372
152,320
152,668
152,207
152,986
152,213
152,219
152,889
152,435
152,441
152,0
152,384
152,129
152,753
152,596
152,717
152,920
152,319
152,973
152,1029
152,40
152,521
152,598
152,547
152,639
152,679
152,637
152,164
152,851
152,873
152,636
152,113
152,141
152,560
152,687
152,898
152,533
152,108
152,365
152,132
152,140
90,347
90,157
90,665
90,292
90,65
90,689
90,269
90,1003
90,599
90,718
90,742
90,647
90,135
90,942
90,447
90,856
90,858
90,382
90,748
90,290
90,34
90,715
90,106
90,791
90,101
90,857
90,657
90,768
90,445
90,305
90,901
90,885
90,676
90,392
90,755
90,377
90,1024
90,766
90,907
90,681
90,935
90,580
90,589
90,214
90,1001
90,712
40,22
40,100
40,747
40,542
40,114
40,76
40,683
40,933
40,489
40,495
40,843
40,809
40,872
40,26
40,659
40,593
40,861
40,276
40,372
40,255
40,430
40,320
40,668
40,207
40,986
40,219
40,441
40,0
40,705
40,129
40,176
40,596
40,9
40,152
40,598
40,639
40,891
40,560
40,687
40,108
40,132
503,45
503,735
503,1047
503,353
503,65
503,137
503,468
503,658
503,406
503,899
503,173
503,135
503,398
503,447
503,14
503,382
503,303
503,56
503,715
503,575
503,453
503,101
503,657
503,892
503,305
503,348
503,302
503,672
503,64
503,860
503,685
943,261
943,1000
943,88
943,493
943,112
943,237
943,708
943,499
943,788
943,477
943,829
943,439
943,581
943,119
943,337
943,902
943,744
943,395
943,273
943,370
943,976
943,159
943,172
943,259
943,517
943,31
943,373
943,694
943,484
943,966
943,546
943,993
943,44
943,266
943,916
943,597
943,832
943,424
943,485
943,990
943,142
943,837
943,293
943,397
943,1002
553,770
553,1033
553,217
553,105
553,600
553,421
553,247
553,1013
553,618
553,962
553,967
553,834
553,404
553,530
553,359
553,338
553,6
553,840
553,820
553,127
553,789
553,436
553,109
553,278
553,754
553,522
553,63
553,355
553,602
553,616
553,471
553,645
553,480
553,3
363,1056
363,826
363,482
363,57
363,823
363,317
363,924
363,698
363,367
363,345
363,65
363,629
363,137
363,689
363,1049
363,414
363,759
363,227
363,282
363,240
363,549
363,239
363,398
363,352
363,174
363,301
363,1007
363,623
363,575
363,389
363,453
363,865
363,948
363,688
363,703
363,1052
363,302
363,514
363,672
363,758
363,1001
627,1053
627,880
627,155
627,73
627,1050
627,944
627,296
627,501
627,254
627,883
627,633
627,306
627,867
627,1046
627,1030
627,1018
627,415
627,1037
627,211
627,566
627,893
627,783
627,699
627,675
627,590
627,324
627,154
627,253
627,452
627,200
627,205
627,970
627,475
627,115
627,981
521,76
521,322
521,489
521,495
521,831
521,320
521,986
521,213
521,889
521,435
521,384
521,717
521,920
521,319
521,973
521,1029
521,152
521,547
521,679
521,637
521,164
521,873
521,636
521,113
521,898
521,365
521,132
521,307
521,674
86,1056
86,57
86,823
86,924
86,698
86,345
86,292
86,65
86,629
86,689
86,269
86,1003
86,925
86,658
86,282
86,232
86,549
86,241
86,239
86,422
86,808
86,389
86,865
86,768
86,676
86,688
86,302
86,726
86,907
290,347
290,665
290,401
290,367
290,65
290,137
290,689
290,599
290,718
290,647
290,942
290,856
290,858
290,67
290,748
290,90
290,623
290,923
290,34
290,715
290,356
290,106
290,791
290,857
290,657
290,948
290,445
290,75
290,901
290,885
290,676
290,392
290,755
290,377
290,1024
290,950
290,766
290,681
290,935
290,580
290,214
290,1001
290,712
598,586
598,22
598,215
598,114
598,76
598,871
598,71
598,933
598,489
598,495
598,666
598,456
598,872
598,659
598,614
598,314
598,593
598,861
598,372
598,255
598,320
598,668
598,207
598,986
598,219
598,889
598,441
598,0
598,705
598,129
598,596
598,152
598,40
598,639
598,851
598,141
598,560
598,687
598,533
598,108
598,132
598,140
80,61
80,723
80,1012
80,123
80,271
80,847
80,785
80,800
80,378
80,701
80,930
80,29
80,855
80,710
80,961
80,62
80,796
80,416
80,896
80,763
80,603
80,568
80,267
80,959
80,349
80,691
80,928
80,561
80,107
547,215
547,871
547,322
547,489
547,456
547,831
547,320
547,213
547,889
547,384
547,753
547,717
547,920
547,319
547,973
547,1029
547,152
547,521
547,679
547,637
547,164
547,873
547,636
