v1,v2
3420,1664
3420,1337
3420,516
3420,2520
3420,1653
3420,2796
3420,905
3420,2318
3420,3462
3420,1895
3420,2382
3420,2452
3420,2141
3420,2561
3420,173
3420,2612
3420,1894
3420,2297
3420,1995
3420,2029
3420,2468
3420,582
3420,2197
3420,2054
3420,1518
3420,3410
3420,3236
3420,3580
3420,2681
3420,408
3420,1413
1613,3504
1613,1964
1613,3586
1613,1976
1613,616
1613,745
1613,1309
1613,176
1613,419
1613,2633
1613,14
1613,381
1613,389
1613,2540
1613,117
1613,1033
1613,2852
1613,70
1613,3245
1613,2389
1613,3203
1613,3080
1613,2172
1613,2755
1613,487
1613,1790
1613,2217
1613,3356
1613,2146
1613,1663
1613,2874
1253,88
1253,2790
1253,2862
1253,2349
1253,3288
1253,2110
1253,3185
1253,286
1253,830
1253,3238
1253,1634
1253,1192
1253,449
1253,2695
1253,2812
1253,2880
1253,2227
1253,259
1253,2666
1253,1020
1253,271
1253,2209
1253,1883
1253,1194
1253,1402
1253,105
1253,2550
1253,2050
1253,2111
1253,2189
2099,2933
2099,3231
2099,3574
2099,875
2099,1438
2099,1714
2099,6
2099,707
2099,2435
2099,759
2099,1389
2099,513
2099,2890
2099,2031
2099,3458
2099,2299
2099,1150
2099,700
2099,770
2099,3512
2099,636
2099,1882
2099,1511
2099,2938
2099,61
2099,199
2099,1612
2099,1647
2099,2530
2099,1701
2099,1397
2099,3088
2447,835
2447,1013
2447,3347
2447,2355
2447,2960
2447,1782
2447,2371
2447,2826
2447,2966
2447,2988
2447,1476
2447,2462
2447,1597
2447,2877
2447,1051
2447,2577
2447,2921
2447,769
2447,2968
2447,3294
2447,2459
2447,721
2447,140
2447,965
2447,2069
2447,2865
2447,2706
2447,3349
2447,1449
2447,48
2447,681
2447,3589
2447,735
2447,1487
2447,156
2447,1231
2447,272
2447,1364
2447,347
2447,411
2447,27
2447,1559
2447,3498
2447,1274
2447,2997
2447,963
2447,1617
242,483
242,2502
242,1143
242,2769
242,3075
242,1772
242,712
242,305
242,2487
242,2036
242,25
242,1182
242,2748
242,1952
242,967
242,534
242,2443
242,157
242,3537
242,1736
242,456
242,2770
242,879
242,2269
242,740
242,1579
242,1097
242,1536
242,1927
242,2393
242,1744
242,3168
242,1450
242,828
242,3515
242,1868
242,3207
2292,3291
2292,1064
2292,166
2292,889
2292,119
2292,2975
2292,1709
2292,1028
2292,1576
2292,136
2292,780
2292,1447
2292,2799
2292,433
2292,1799
2292,1965
2292,2284
2292,211
2292,2490
2292,2741
2292,1095
2292,225
2292,2326
2292,2787
2292,2842
2292,766
2292,1006
2292,1090
2292,3474
2292,705
2292,149
2292,569
1386,1723
1386,1699
1386,2153
1386,1460
1386,886
1386,653
1386,3412
1386,469
1386,2840
1386,3401
1386,2021
1386,1215
1386,1316
1386,3378
1386,2259
1386,1917
1386,3534
1386,777
1386,2088
1386,297
1386,1583
1386,204
1386,2708
1386,1105
1386,277
1386,1278
1386,2983
1386,2551
1386,3165
1386,2152
1386,1477
2329,474
2329,1659
2329,2455
2329,702
2329,1046
2329,318
2329,2614
2329,3430
2329,333
2329,21
2329,1351
2329,1342
2329,13
2329,476
2329,2516
2329,110
2329,2718
2329,3068
2329,1467
2329,2030
2329,2675
2329,2344
2329,3568
2329,1667
2329,2689
2329,3319
2329,3343
2329,379
2329,2337
2329,3549
2329,1715
2329,1755
2329,1535
3031,535
3031,3524
3031,2899
3031,774
3031,1940
3031,269
3031,2705
3031,1543
3031,1885
3031,1623
3031,1606
3031,2359
3031,215
3031,227
3031,459
3031,1321
3031,2962
3031,3478
3031,1505
3031,1788
3031,2869
3031,1056
3031,2545
3031,1333
3031,3160
3031,541
3031,3427
3031,803
3031,1335
3031,3042
3031,1202
3031,1214
3031,3386
3031,1977
3031,824
3031,1072
3031,3062
3031,925
3031,1942
3031,2365
3031,611
3031,3365
3031,431
3031,665
2121,1890
2121,567
2121,1050
2121,904
2121,1285
2121,1082
2121,1441
2121,2049
2121,1391
2121,3509
2121,2319
2121,736
2121,2260
2121,1691
2121,2604
2121,475
2121,2998
2121,1728
2121,346
2121,3450
2121,56
2121,3439
2121,2646
2121,2937
2121,323
2121,1532
2121,1777
2121,361
2121,931
2121,2521
2121,3299
2121,1163
2121,591
2121,3453
2121,2013
1580,376
1580,528
1580,1480
1580,383
1580,660
1580,1421
1580,2137
1580,1464
1580,1843
1580,2824
1580,212
1580,401
1580,779
1580,1216
1580,1396
1580,3467
1580,2163
1580,3193
1580,924
1580,2448
1580,282
1580,3010
1580,511
1580,2166
1580,3341
1580,1162
1580,1970
1580,1084
1580,2004
1580,1188
1580,3101
1580,1635
3118,2317
3118,641
3118,2640
3118,2248
3118,3264
3118,1679
3118,248
3118,138
3118,3429
3118,2424
3118,2035
3118,1887
3118,714
3118,244
3118,1668
3118,1980
3118,1069
3118,2650
3118,1022
3118,2370
3118,2855
3118,1636
3118,2009
3118,628
3118,1767
3118,2279
3118,1032
3118,1423
3118,2204
481,2202
481,2080
481,1605
481,309
481,1523
481,1724
481,1578
481,2676
481,2413
481,2619
481,2040
481,3296
481,281
481,1848
481,578
481,485
481,1145
481,2411
481,935
481,497
481,598
481,1356
481,122
481,2885
481,2254
481,2683
481,31
481,2173
481,586
1145,2187
1145,20
1145,2436
1145,1724
1145,3150
1145,3105
1145,3354
1145,3296
1145,1553
1145,2479
1145,996
1145,2211
1145,481
1145,811
1145,891
1145,223
1145,3422
1145,1478
1145,1444
1145,2082
1145,1067
1145,1369
1145,1240
1145,122
1145,221
1145,3442
1145,2683
1145,3494
1145,755
1145,1892
1145,1916
1145,1654
1145,1141
1145,2945
2259,1699
2259,2153
2259,886
2259,653
2259,3412
2259,2840
2259,3401
2259,2021
2259,1215
2259,3378
2259,1386
2259,1917
2259,494
2259,3182
2259,3534
2259,777
2259,2088
2259,297
2259,1583
2259,204
2259,1641
2259,1278
2259,765
2259,2983
2259,2551
2259,325
2259,2597
2259,1477
2259,2989
2362,3370
2362,2107
2362,1297
2362,472
2362,522
2362,3480
2362,1289
2362,726
2362,2183
2362,1861
2362,825
2362,0
2362,3331
2362,1704
2362,421
2362,1330
2362,892
2362,3595
2362,1880
2362,600
2362,2237
2362,2493
2362,3120
2362,2709
2362,576
2362,2385
2362,1099
2362,319
2362,1522
1649,1092
1649,480
1649,562
1649,249
1649,886
1649,1878
1649,2466
1649,1929
1649,3089
1649,2503
1649,2655
1649,2212
1649,645
1649,1215
1649,1588
1649,1917
1649,941
1649,297
1649,1963
1649,3592
1649,2277
1649,1306
1649,1583
1649,8
1649,1641
1649,2564
1649,765
1649,2316
1649,325
1649,2597
1649,1566
2227,88
2227,2790
2227,53
2227,2862
2227,913
2227,3288
2227,3185
2227,830
2227,1634
2227,635
2227,1253
2227,3071
2227,2586
2227,259
2227,2666
2227,1020
2227,1439
2227,2209
2227,2253
2227,1883
2227,2698
2227,1194
2227,3297
2227,1266
2227,1716
2227,105
2227,2550
2227,1672
2227,2050
2227,2111
2227,1864
811,2187
811,20
811,2661
811,2436
811,1724
811,3150
811,3105
811,3354
811,3296
811,1553
811,2479
811,296
811,996
811,2211
811,1145
811,891
811,223
811,3422
811,1478
811,1374
811,1170
811,1444
811,2082
811,3446
811,1067
811,1369
811,1240
811,122
811,221
811,3442
811,1320
811,1908
811,3128
811,3494
811,755
811,1892
811,1916
811,1654
811,1141
811,2945
1952,483
1952,1218
1952,1108
1952,3147
1952,1143
1952,696
1952,3337
1952,2487
1952,25
1952,2748
1952,242
1952,534
1952,1255
1952,869
1952,2770
1952,3098
1952,1579
1952,1536
1952,3507
1952,2373
1952,1607
1952,1692
1952,2480
1952,210
1952,1450
1952,2108
1952,828
1952,1877
1952,2440
1952,1868
2025,17
2025,1323
2025,1661
2025,1675
2025,997
2025,472
2025,1235
2025,2011
2025,391
2025,1564
2025,3340
2025,2554
2025,929
2025,102
2025,3256
2025,1468
2025,1950
2025,2429
2025,2795
2025,1516
2025,337
2025,2684
2025,3083
2025,743
2025,54
2025,3483
2025,384
2025,1462
2025,1899
2025,1191
2025,3048
2025,2145
2025,1037
2025,2791
2025,424
2025,12
2025,3026
2025,683
2025,671
2025,1630
2025,1549
2025,2396
741,183
741,1582
741,3448
741,930
741,2951
741,794
741,2100
741,3472
741,2010
741,2734
741,2005
741,2328
741,3087
741,1992
741,2782
741,639
741,2870
741,2114
741,719
741,3345
741,2457
741,2976
741,2020
741,3393
741,1600
741,314
741,1036
741,791
741,1874
2014,252
2014,947
2014,1212
2014,1946
2014,336
2014,375
2014,1128
2014,634
2014,3432
2014,1698
2014,2033
2014,155
2014,657
2014,2649
2014,2077
2014,2849
2014,1282
2014,675
2014,2325
2014,1920
2014,1334
2014,778
2014,1642
2014,3067
2014,270
2014,833
2014,2164
2014,1746
2014,771
2086,3130
2086,3409
2086,3571
2086,2955
2086,2579
2086,3419
2086,85
2086,3136
2086,3077
2086,120
2086,3184
2086,3092
2086,201
2086,3508
2086,1526
2086,958
2086,2625
2086,198
2086,2350
2086,2066
2086,1009
2086,962
2086,2581
2086,2846
2086,584
2086,3451
2086,1424
2086,910
2086,191
2367,515
2367,153
2367,1923
2367,820
2367,2821
2367,426
2367,812
2367,1951
2367,1133
2367,2996
2367,543
2367,838
2367,1779
2367,1014
2367,3206
2367,1023
2367,491
2367,189
2367,560
2367,1733
2367,238
2367,1707
2367,2626
2367,916
2367,873
2367,607
2367,1353
2367,195
2367,502
2367,3163
3539,535
3539,3524
3539,1839
3539,3377
3539,613
3539,3199
3539,2644
3539,1204
3539,2574
3539,2374
3539,2941
3539,1263
3539,3338
3539,425
3539,1166
3539,2078
3539,1056
3539,614
3539,2565
3539,2742
3539,169
3539,1573
3539,1760
3539,1039
3539,2519
3539,621
3539,2903
3539,1106
3539,2134
3539,2341
3539,1223
3539,928
3539,795
3539,1771
3539,2848
3539,1222
3539,2727
1307,2092
1307,1969
1307,973
1307,1387
1307,2677
1307,2028
1307,100
1307,1024
1307,1854
1307,106
1307,654
1307,1053
1307,2199
1307,593
1307,2984
1307,3514
1307,2422
1307,1996
1307,2366
1307,467
1307,1225
1307,865
1307,1262
1307,1638
1307,261
1307,412
1307,1269
1307,2174
1307,3445
1307,2460
1307,1361
1307,1442
1307,1481
1307,1796
1307,83
1307,922
1307,2788
1307,422
1307,3327
1307,1727
1307,2178
1307,2854
1307,1352
2761,302
2761,955
2761,1680
2761,1614
2761,1937
2761,1048
2761,1113
2761,3443
2761,1644
2761,2772
2761,1417
2761,2240
2761,2289
2761,3368
2761,3166
2761,676
2761,414
2761,2501
2761,2576
2761,1187
2761,2192
2761,1429
2761,1567
2761,3046
2761,2498
2761,942
2761,2672
2761,1131
2761,2919
2761,2585
2761,1735
2761,1557
2761,1872
2761,320
2761,1941
2761,1503
2761,1252
2761,662
2761,1074
1608,577
1608,2844
1608,1431
1608,1236
1608,1936
1608,592
1608,1249
1608,2900
1608,288
1608,3292
1608,200
1608,455
1608,3530
1608,2845
1608,2926
1608,2915
1608,2417
1608,1687
1608,1370
1608,564
1608,496
1608,1004
1608,3280
1608,2167
1608,851
1608,2075
1608,24
1608,2190
1608,2570
1608,167
1608,2535
1608,1534
1608,3488
1608,2541
1608,1271
1608,2184
1608,1710
1608,3290
1608,2873
1608,768
1608,1268
1608,1671
1608,647
1608,2195
1608,77
1608,1427
1608,148
1608,1934
1447,3291
1447,1064
1447,166
1447,889
1447,119
1447,2975
1447,1709
1447,1028
1447,1576
1447,136
1447,780
1447,2292
1447,433
1447,1799
1447,1965
1447,2284
1447,211
1447,2490
1447,2741
1447,1095
1447,225
1447,2326
1447,2787
1447,2842
1447,766
1447,1006
1447,1090
1447,3474
1447,705
1447,149
1447,569
1207,338
1207,1795
1207,1987
1207,1878
1207,782
1207,2682
1207,1792
1207,1147
1207,2503
1207,3178
1207,332
1207,936
1207,945
1207,2747
1207,2591
1207,790
1207,2969
1207,1703
1207,2630
1207,1181
1207,2667
1207,865
1207,1220
1207,2697
1207,2517
1207,2990
1207,1160
1207,1361
1207,1256
1207,2150
1207,2928
1207,1488
1207,429
1207,3214
1207,3421
1207,369
1207,2854
1207,2170
640,168
640,3231
640,1670
640,3574
640,875
640,1714
640,807
640,1174
640,287
640,2890
640,2031
640,2956
640,3458
640,2563
640,3099
640,1093
640,1394
640,1882
640,1085
640,3286
640,1511
640,2938
640,2593
640,61
640,199
640,1612
640,1643
640,3399
640,574
640,2530
640,2785
640,1701
1150,3231
1150,1438
1150,6
1150,707
1150,2435
1150,1328
1150,1640
1150,1389
1150,513
1150,2890
1150,1708
1150,3579
1150,2099
1150,3099
1150,700
1150,2451
1150,770
1150,636
1150,2736
1150,1511
1150,2938
1150,61
1150,199
1150,2264
1150,1711
1150,3025
1150,2871
1150,1647
1150,1397
1530,858
1530,2592
1530,821
1530,1148
1530,1107
1530,3374
1530,1311
1530,2771
1530,201
1530,3049
1530,1485
1530,97
1530,1678
1530,857
1530,3018
1530,349
1530,1390
1530,2456
1530,1816
1530,2057
1530,2304
1530,1273
1530,2361
1530,1081
1530,470
1530,2711
1530,1195
1530,465
1530,1091
1530,739
1530,2162
1530,1527
2838,629
2838,3394
2838,2657
2838,2784
2838,71
2838,2558
2838,992
2838,677
2838,109
2838,494
2838,1017
2838,1902
2838,777
2838,1913
2838,52
2838,656
2838,1662
2838,1474
2838,343
2838,2759
2838,1741
2838,1766
2838,1029
2838,2152
2838,880
2838,1907
2838,368
2838,673
2838,2989
2318,2730
2318,2125
2318,3459
2318,2731
2318,2594
2318,1407
2318,1664
2318,1337
2318,516
2318,2520
2318,1653
2318,2901
2318,751
2318,2796
2318,1669
2318,16
2318,3420
2318,1319
2318,3462
2318,3542
2318,1895
2318,1718
2318,1781
2318,2382
2318,2452
2318,2141
2318,2561
2318,2612
2318,2388
2318,2029
2318,2468
2318,582
2318,2197
2318,2054
2318,2833
2318,420
2318,1518
2318,3580
2318,1120
2318,2509
2318,3492
2318,2961
2318,408
2318,1413
2318,2929
1917,1723
1917,1699
1917,2153
1917,1018
1917,1460
1917,886
1917,653
1917,3412
1917,2840
1917,3401
1917,1244
1917,1215
1917,1096
1917,3378
1917,1386
1917,2259
1917,1649
1917,3534
1917,777
1917,297
1917,1963
1917,1306
1917,1583
1917,204
1917,1641
1917,1105
1917,277
1917,1278
1917,765
1917,2983
1917,1889
1917,2551
1917,325
1917,2597
1917,1477
1917,1566
1577,3388
1577,2405
1577,2943
1577,1922
1577,1800
1577,416
1577,1821
1577,68
1577,897
1577,257
1577,2914
1577,539
1577,2536
1577,2200
1577,3375
1577,3258
1577,3143
1577,2051
1577,3154
1577,668
1577,1789
1577,90
1577,1109
1577,3158
1577,2400
1577,1076
1577,3397
1577,2307
1577,2815
258,2233
258,18
258,1044
258,2505
258,363
258,1742
258,3444
258,1211
258,1499
258,3554
258,2875
258,430
258,405
258,517
258,1408
258,877
258,1520
258,2816
258,1775
258,1030
258,175
258,1921
258,2690
258,2985
258,146
258,2015
258,3122
258,1246
258,1783
258,796
258,890
258,69
258,2130
258,2156
258,1132
258,1948
258,713
258,1381
258,701
258,1939
258,1904
258,2386
475,1080
475,1890
475,567
475,1050
475,506
475,904
475,1285
475,1082
475,1441
475,260
475,118
475,1513
475,1159
475,3266
475,3121
475,3509
475,589
475,1382
475,2319
475,736
475,2260
475,4
475,2425
475,1691
475,2121
475,1561
475,346
475,1393
475,56
475,3439
475,1685
475,2937
475,323
475,3250
475,2917
475,1777
475,1611
475,2061
475,424
475,931
475,558
475,2521
475,2261
475,3371
475,591
475,3283
475,3453
475,2013
1548,577
1548,2844
1548,1936
1548,592
1548,1249
1548,200
1548,213
1548,887
1548,1370
1548,2449
1548,496
1548,2068
1548,1004
1548,471
1548,1562
1548,2075
1548,24
1548,3095
1548,167
1548,3072
1548,3449
1548,2184
1548,1710
1548,1261
1548,1502
1548,77
1548,3135
1548,148
1548,2668
1548,2131
3099,168
3099,3231
3099,875
3099,1438
3099,707
3099,1544
3099,1174
3099,1328
3099,1640
3099,1389
3099,2890
3099,1708
3099,2031
3099,3579
3099,3458
3099,2299
3099,640
3099,1150
3099,1093
3099,700
3099,2451
3099,636
3099,2736
3099,1882
3099,1511
3099,2938
3099,61
3099,199
3099,2264
3099,1711
3099,1612
3099,3025
3099,2871
3099,1647
3099,2785
3099,1701
3099,1397
3232,376
3232,2070
3232,1183
3232,903
3232,2137
3232,1911
3232,1464
3232,1401
3232,2824
3232,504
3232,2832
3232,1540
3232,1012
3232,3139
3232,2959
3232,2696
3232,797
3232,206
3232,3090
3232,2948
3232,874
3232,2738
3232,2166
3232,3570
3232,2641
3232,2203
3232,3119
3232,787
3232,308
3232,44
3232,1430
3232,2659
3232,3066
3232,1188
3232,1120
3232,2613
3232,2064
2252,3208
2252,898
2252,1524
2252,3461
2252,1832
2252,2055
2252,2700
2252,1599
2252,1047
2252,1077
2252,1856
2252,753
2252,478
2252,2768
2252,966
2252,316
2252,2789
2252,1078
2252,1111
2252,859
2252,888
2252,1830
2252,1179
2252,832
2252,1126
2252,3125
2252,3413
2252,2664
2252,65
2252,477
2252,1475
2252,131
2252,1656
2252,3239
2252,3220
2252,998
2252,64
2252,266
2252,2185
2252,3161
2252,2257
2252,217
1860,1809
1860,1993
1860,1803
1860,762
1860,3402
1860,3044
1860,3441
1860,1504
1860,2298
1860,73
1860,1158
1860,2323
1860,624
1860,718
1860,2147
1860,1060
1860,3500
1860,1101
1860,1071
1860,507
1860,1267
1860,2286
1860,1886
1860,2534
1860,96
1860,3518
1860,229
1860,1631
1860,1725
2795,17
2795,1323
2795,2011
2795,391
2795,1564
2795,3340
2795,929
2795,102
2795,3256
2795,1468
2795,699
2795,1403
2795,2429
2795,2765
2795,2025
2795,1516
2795,337
2795,3083
2795,743
2795,54
2795,3483
2795,1462
2795,3048
2795,1037
2795,2216
2795,12
2795,683
2795,1751
2795,2396
967,291
967,3464
967,1143
967,2430
967,608
967,1849
967,1555
967,2497
967,25
967,2748
967,242
967,534
967,2443
967,1736
967,879
967,1130
967,544
967,2776
967,1536
967,2674
967,2393
967,1744
967,1815
967,387
967,1450
967,828
967,2440
967,2779
967,1868
967,678
3364,1079
3364,1723
3364,2514
3364,2898
3364,1280
3364,283
3364,2680
3364,1912
3364,2336
3364,2811
3364,908
3364,2774
3364,643
3364,1639
3364,1316
3364,164
3364,2936
3364,236
3364,2851
3364,3350
3364,3405
3364,2246
3364,2397
3364,3197
3364,1945
3364,2381
3364,3247
3364,115
3364,462
3364,3233
215,2899
215,774
215,1940
215,2542
215,269
215,2705
215,1885
215,1623
215,1606
215,2359
215,273
215,3012
215,3031
215,459
215,1321
215,2962
215,3478
215,1505
215,1788
215,2628
215,2869
215,2545
215,680
215,1619
215,1333
215,3160
215,541
215,3427
215,803
215,1335
215,3519
215,3042
215,1202
215,1214
215,3386
215,1977
215,824
215,3062
215,925
215,611
215,1275
215,431
215,665
956,3246
956,3584
956,1514
956,3455
956,1958
956,1294
956,2817
956,2615
956,3328
956,3001
956,1556
956,3045
956,1750
956,2804
956,1003
956,3056
956,2171
956,36
956,1756
956,2364
956,727
956,953
956,749
956,631
956,2484
956,2853
956,1646
956,46
956,843
956,585
956,3022
956,1114
956,1270
956,2321
2630,3248
2630,973
2630,782
2630,1398
2630,3089
2630,987
2630,3178
2630,332
2630,825
2630,2747
2630,3389
2630,2932
2630,790
2630,2533
2630,1207
2630,2667
2630,1220
2630,2697
2630,2105
2630,2990
2630,3120
2630,3273
2630,79
2630,1426
2630,2150
2630,3417
2630,3499
2630,2928
2630,3032
2630,1099
2630,1178
2630,2280
2630,429
2630,3214
2630,3421
2630,369
2630,209
3569,531
3569,809
3569,760
3569,2911
3569,2228
3569,2818
3569,435
3569,3224
3569,2002
3569,2735
3569,144
3569,2868
3569,1422
3569,1469
3569,3175
3569,3217
3569,367
3569,2726
3569,498
3569,3041
3569,2391
3569,2909
3569,2441
3569,3140
3569,251
3569,2872
3569,588
3569,2864
3569,2268
3569,2262
534,483
534,2502
534,1143
534,2769
534,3075
534,1772
534,712
534,305
534,2036
534,25
534,1182
534,2748
534,242
534,1952
534,967
534,2443
534,157
534,3537
534,1736
534,456
534,2770
534,879
534,2269
534,740
534,1579
534,1097
534,1536
534,1927
534,2393
534,1744
534,3168
534,1538
534,1450
534,828
534,3515
534,1868
534,3207
1533,1972
1533,815
1533,2912
1533,2518
1533,514
1533,1230
1533,3414
1533,503
1533,334
1533,2786
1533,89
1533,1961
1533,1089
1533,3181
1533,2652
1533,706
1533,74
1533,107
1533,3497
1533,2616
1533,3558
1533,357
1533,1866
1533,380
1533,3447
1533,2762
1533,1810
1533,836
1533,26
1533,2314
1533,3023
1533,3547
1533,3433
1533,2301
378,18
378,799
378,1044
378,1551
378,3554
378,518
378,2662
378,2461
378,1104
378,946
378,3243
378,877
378,3275
378,175
378,1921
378,1660
378,1142
378,146
378,3122
378,1246
378,1590
378,854
378,2044
378,3348
378,3269
378,3252
378,293
378,2072
378,2386
1365,1367
1365,3495
1365,583
1365,203
1365,1299
1365,395
1365,2416
1365,1193
1365,1918
1365,3261
1365,1041
1365,3240
1365,801
1365,3008
1365,1005
1365,78
1365,170
1365,537
1365,974
1365,802
1365,1560
1365,2978
1365,2589
1365,1786
1365,2201
1365,878
1365,3074
1365,618
1365,3583
1365,1341
1365,1815
1365,446
1365,3129
1365,1425
1365,2934
1365,1436
1057,3176
1057,909
1057,2584
1057,1119
1057,3137
1057,1260
1057,3192
1057,123
1057,3503
1057,1346
1057,1038
1057,2927
1057,3466
1057,2003
1057,1465
1057,1052
1057,2419
1057,2992
1057,2725
1057,3104
1057,3019
1057,2302
1057,3517
1057,3526
1057,3355
1057,3297
1057,2643
1057,2882
1057,3506
1057,3540
1057,103
773,1806
773,817
773,1769
773,280
773,158
773,1457
773,2043
773,1019
773,3254
773,1292
773,1726
773,2638
773,354
773,1332
773,2693
773,1901
773,2115
773,1124
773,1326
773,3244
773,219
773,2714
773,3372
773,2745
773,458
773,510
773,479
773,1507
773,2857
773,2270
2459,835
2459,3091
2459,1013
2459,3347
2459,1782
2459,2826
2459,2988
2459,2462
2459,547
2459,1229
2459,2889
2459,3587
2459,1597
2459,2877
2459,1051
2459,2577
2459,769
2459,2968
2459,2447
2459,721
2459,965
2459,3594
2459,2764
2459,2865
2459,2706
2459,1449
2459,48
2459,735
2459,156
2459,1231
2459,272
2459,1304
2459,1364
2459,152
2459,347
2459,411
2459,1994
2459,1228
2459,3498
2459,1274
2459,963
1858,738
1858,1463
1858,1497
1858,366
1858,3325
1858,1404
1858,230
1858,2311
1858,848
1858,932
1858,2907
1858,3100
1858,3428
1858,530
1858,3131
1858,979
1858,1031
1858,761
1858,692
1858,2608
1858,3263
1858,603
1858,1982
1858,3317
1858,2883
1858,3179
1858,919
1858,3055
1858,693
1111,3208
1111,898
1111,1524
1111,3461
1111,1832
1111,2700
1111,1599
1111,753
1111,478
1111,316
1111,2789
1111,1078
1111,2252
1111,859
1111,1179
1111,832
1111,1126
1111,3125
1111,3413
1111,2664
1111,131
1111,1656
1111,3239
1111,998
1111,64
1111,266
1111,2185
1111,2257
1111,217
926,1480
926,383
926,1421
926,207
926,181
926,1016
926,504
926,3138
926,1012
926,1216
926,3467
926,2163
926,3193
926,3434
926,2861
926,2738
926,3570
926,1807
926,3341
926,1162
926,3357
926,3596
926,2641
926,1970
926,2203
926,1084
926,1693
926,308
926,1973
926,44
926,1430
926,2004
926,2191
926,3066
926,1348
926,3101
926,342
926,731
926,717
926,1635
1093,168
1093,3231
1093,1670
1093,3574
1093,875
1093,1714
1093,807
1093,1174
1093,287
1093,2890
1093,2031
1093,2956
1093,3458
1093,2369
1093,2563
1093,640
1093,3099
1093,1394
1093,1882
1093,1085
1093,3286
1093,1511
1093,2593
1093,61
1093,199
1093,1612
1093,1437
1093,1643
1093,3399
1093,574
1093,2530
1093,2785
1093,1701
2510,486
2510,937
2510,556
2510,3191
2510,2831
2510,2843
2510,2959
2510,2539
2510,235
2510,2582
2510,764
2510,734
2510,3177
2510,2333
2510,1042
2510,1586
2510,2948
2510,49
2510,874
2510,954
2510,2925
2510,1492
2510,554
2510,2339
2510,3016
2510,2819
2510,957
2510,440
2510,806
2510,2168
0,763
0,3111
0,1661
0,1675
0,472
0,1235
0,522
0,2011
0,3480
0,2595
0,14
0,3149
0,2554
0,1686
0,2540
0,2362
0,385
0,355
0,1331
0,3483
0,1462
0,1899
0,1191
0,2145
0,3080
0,2791
0,2385
0,2993
0,2354
0,1161
0,2146
0,671
0,1630
0,2396
110,2940
110,180
110,174
110,1519
110,702
110,318
110,3430
110,333
110,417
110,13
110,476
110,1859
110,2329
110,1467
110,568
110,2423
110,711
110,1291
110,2337
110,2723
110,3436
110,1313
110,2573
110,3551
110,990
110,1755
110,1535
110,3385
110,3153
2085,246
2085,1681
2085,2349
2085,651
2085,2271
2085,1196
2085,1302
2085,1026
2085,2859
2085,286
2085,3152
2085,1192
2085,2922
2085,3316
2085,1731
2085,2695
2085,3423
2085,2671
2085,1988
2085,330
2085,1248
2085,1637
2085,3318
2085,300
2085,1541
2085,3559
2085,3235
2085,1177
2085,993
2085,3164
2085,2531
2085,960
2085,3310
2775,1110
2775,3059
2775,876
2775,550
2775,2818
2775,2242
2775,2884
2775,1956
2775,413
2775,2878
2775,1135
2775,1905
2775,1870
2775,2026
2775,2179
2775,2117
2775,193
2775,1949
2775,3159
2775,2332
2775,2266
2775,367
2775,187
2775,698
2775,1136
2775,757
2775,552
2775,3552
2775,2431
1227,918
1227,3425
1227,687
1227,359
1227,3382
1227,658
1227,40
1227,800
1227,3543
1227,1152
1227,2809
1227,737
1227,3257
1227,1819
1227,125
1227,1458
1227,351
1227,1102
1227,548
1227,3034
1227,3322
1227,3558
1227,409
1227,1990
1227,1862
1227,2434
1227,1645
1227,1869
1227,3484
1227,124
1227,1420
1227,805
1227,1376
1227,1930
1227,3493
1227,492
1227,1063
1227,1768
1227,2947
1258,894
1258,311
1258,763
1258,2707
1258,2463
1258,1984
1258,2274
1258,646
1258,1829
1258,2596
1258,104
1258,846
1258,2511
1258,2794
1258,2753
1258,1054
1258,3149
1258,2084
1258,1764
1258,1528
1258,2007
1258,2210
1258,1914
1258,2234
1258,1331
1258,155
1258,3226
1258,1282
1258,1340
1258,3195
1258,1851
1258,2993
1258,284
1258,778
1258,1642
1258,371
1258,2622
1258,2999
1258,793
1258,2164
1258,1362
1258,2235
1258,1472
1258,2221
1258,116
1258,1875
1052,3176
1052,909
1052,2584
1052,2781
1052,1119
1052,3137
1052,1260
1052,3192
1052,3503
1052,1346
1052,1038
1052,2927
1052,3466
1052,2003
1052,1465
1052,1057
1052,2419
1052,2992
1052,570
1052,2725
1052,3019
1052,2315
1052,2198
1052,2807
1052,2302
1052,3517
1052,3526
1052,1850
1052,2643
1052,2882
1052,3540
1052,103
1052,1066
1870,1110
1870,3059
1870,876
1870,550
1870,2818
1870,2242
1870,2884
1870,1956
1870,413
1870,2878
1870,1135
1870,1905
1870,2775
1870,2026
1870,2179
1870,2117
1870,193
1870,1949
1870,3159
1870,2332
1870,2266
1870,367
1870,187
1870,698
1870,1136
1870,757
1870,552
1870,3552
1870,2431
2799,1064
2799,166
2799,889
2799,1230
2799,2975
2799,1709
2799,136
2799,780
2799,2292
2799,1002
2799,1799
2799,1729
2799,76
2799,2284
2799,810
2799,211
2799,2490
2799,2741
2799,1086
2799,1095
2799,225
2799,2326
2799,2787
2799,2842
2799,866
2799,3036
2799,1500
2799,3565
2799,1537
1698,252
1698,947
1698,1212
1698,1946
1698,336
1698,375
1698,1128
1698,3149
1698,634
1698,3432
1698,2014
1698,2033
1698,657
1698,2649
1698,2077
1698,2849
1698,1282
1698,675
1698,2325
1698,1920
1698,2993
1698,1334
1698,778
1698,3567
1698,3067
